id,student_id,question_id,topic,subtopic,question_level,answer,date,duration,option_selected
9046,1561,833,16,,1,-1,2020-07-20 03:46:27+00,,
9047,1582,913,18,9,1,0,2020-07-20 07:30:23+00,,
9048,1582,237,18,9,1,0,2020-07-21 03:50:17+00,,
9049,1582,247,18,9,2,1,2020-07-21 03:50:17+00,,
9050,1582,236,18,9,1,-1,2020-07-21 03:50:17+00,,
9051,1582,914,18,9,1,0,2020-07-21 03:50:17+00,,
9052,1582,913,18,9,1,0,2020-07-21 03:50:17+00,,
9053,1582,249,18,9,1,-1,2020-07-21 03:50:17+00,,
9054,1582,915,18,9,1,0,2020-07-21 03:50:17+00,,
9055,1610,552,25,,2,1,2020-07-21 13:21:10+00,,
9056,1610,566,25,,3,1,2020-07-21 13:21:10+00,,
9057,1610,697,25,,3,1,2020-07-21 13:21:10+00,,
9058,1610,568,25,,3,1,2020-07-21 13:21:10+00,,
9059,1610,554,25,,2,1,2020-07-21 13:21:10+00,,
9060,1610,573,25,,1,1,2020-07-21 13:21:10+00,,
9061,1610,567,25,,1,1,2020-07-21 13:21:10+00,,
9062,1610,352,10,,3,1,2020-07-21 15:23:09+00,,
9063,1610,348,10,,3,1,2020-07-21 15:23:09+00,,
9064,1610,1057,10,,3,1,2020-07-21 15:23:09+00,,
9065,1610,1058,10,,4,1,2020-07-21 15:23:09+00,,
9066,1610,356,10,,3,1,2020-07-21 15:23:09+00,,
9067,1610,333,10,,5,1,2020-07-21 15:23:09+00,,
9068,1610,1054,10,,6,0,2020-07-21 15:23:09+00,,
9069,1610,134,18,7,1,1,2020-07-22 05:28:13+00,,
9070,1610,636,18,7,1,1,2020-07-22 05:28:13+00,,
9071,1610,637,18,7,2,1,2020-07-22 05:28:13+00,,
9072,1610,122,18,7,3,1,2020-07-22 05:28:13+00,,
9073,1610,640,18,7,1,1,2020-07-22 05:28:13+00,,
9074,1610,634,18,7,3,1,2020-07-22 05:28:13+00,,
9075,1610,123,18,7,3,1,2020-07-22 05:28:13+00,,
9076,1610,636,18,7,1,1,2020-07-22 06:24:16+00,,
9077,1610,642,18,7,2,1,2020-07-22 06:24:16+00,,
9078,1610,650,18,7,1,0,2020-07-22 06:24:16+00,,
9079,1610,639,18,7,1,1,2020-07-22 06:24:16+00,,
9080,1610,637,18,7,2,1,2020-07-22 06:24:16+00,,
9081,1610,640,18,7,1,1,2020-07-22 06:24:16+00,,
9082,1610,130,18,7,3,1,2020-07-22 06:24:16+00,,
9083,1610,785,18,,3,1,2020-07-22 06:32:01+00,,
9084,1610,641,18,,2,1,2020-07-22 06:32:01+00,,
9085,1610,645,18,,1,1,2020-07-22 06:32:01+00,,
9086,1610,948,18,,4,1,2020-07-22 06:32:01+00,,
9087,1610,229,18,,2,1,2020-07-22 06:32:01+00,,
